ALJJ,NASDAQ,"ALJ REGIONAL HOLDINGS; INC.",MISCELLANEOUS,BUSINESS SERVICES	
ALK,NYSE,"ALASKA AIR GROUP; INC.",TRANSPORTATION,AIR FREIGHT/DELIVERY SERVICES	
ALKS,NASDAQ,ALKERMES PLC,HEALTH CARE,MAJOR PHARMACEUTICALS	
ALL,NYSE,ALLSTATE CORPORATION (THE),FINANCE,PROPERTY-CASUALTY INSURERS	
ALLE,NYSE,ALLEGION PLC,CONSUMER SERVICES,DIVERSIFIED COMMERCIAL SERVICES	
ALLT,NASDAQ,ALLOT COMMUNICATIONS LTD.,TECHNOLOGY,COMPUTER COMMUNICATIONS EQUIPMENT	
ALLY,NYSE,ALLY FINANCIAL INC.,FINANCE,FINANCE: CONSUMER SERVICES	
ALLY^A,NYSE,ALLY FINANCIAL INC.,N/A,N/A	
ALL^A,NYSE,ALLSTATE CORPORATION (THE),N/A,N/A	
ALL^B,NYSE,ALLSTATE CORPORATION (THE),N/A,N/A	
ALL^C,NYSE,ALLSTATE CORPORATION (THE),N/A,N/A	
ALL^D,NYSE,ALLSTATE CORPORATION (THE),N/A,N/A	
ALL^E,NYSE,ALLSTATE CORPORATION (THE),N/A,N/A	
ALL^F,NYSE,ALLSTATE CORPORATION (THE),N/A,N/A	
ALL^G,NYSE,ALLSTATE CORPORATION (THE),N/A,N/A	
ALNA,NASDAQ,"ALLENA PHARMACEUTICALS; INC.",HEALTH CARE,BIOTECHNOLOGY: BIOLOGICAL PRODUCTS (NO DIAGNOSTIC SUBSTANCES)	
ALNY,NASDAQ,"ALNYLAM PHARMACEUTICALS; INC.",HEALTH CARE,MAJOR PHARMACEUTICALS	
ALOG,NASDAQ,ANALOGIC CORPORATION,CAPITAL GOODS,ELECTRICAL PRODUCTS	
ALOT,NASDAQ,"ASTRONOVA; INC.",TECHNOLOGY,COMPUTER PERIPHERAL EQUIPMENT	
ALPN,NASDAQ,"ALPINE IMMUNE SCIENCES; INC.",HEALTH CARE,MAJOR PHARMACEUTICALS	
ALP^Q,NYSE,ALABAMA POWER COMPANY,N/A,N/A	
ALQA,NASDAQ,"ALLIQUA BIOMEDICAL; INC.",HEALTH CARE,MEDICAL/DENTAL INSTRUMENTS	
ALRM,NASDAQ,"ALARM.COM HOLDINGS; INC.",TECHNOLOGY,COMPUTER SOFTWARE: PREPACKAGED SOFTWARE	
ALRN,NASDAQ,"AILERON THERAPEUTICS; INC.",HEALTH CARE,MAJOR PHARMACEUTICALS	
ALSK,NASDAQ,"ALASKA COMMUNICATIONS SYSTEMS GROUP; INC.",PUBLIC UTILITIES,TELECOMMUNICATIONS EQUIPMENT	
ALSN,NYSE,"ALLISON TRANSMISSION HOLDINGS; INC.",CAPITAL GOODS,AUTO PARTS:O.E.M.	
ALT,NASDAQ,"ALTIMMUNE; INC.",HEALTH CARE,MAJOR PHARMACEUTICALS	
ALTR,NASDAQ,ALTAIR ENGINEERING INC.,TECHNOLOGY,COMPUTER SOFTWARE: PREPACKAGED SOFTWARE	
ALTY,NASDAQ,GLOBAL X SUPERDIVIDEND ALTERNATIVES ETF,N/A,N/A	
ALV,NYSE,"AUTOLIV; INC.",CAPITAL GOODS,AUTO PARTS:O.E.M.	
ALX,NYSE,"ALEXANDER&#39;S; INC.",CONSUMER SERVICES,REAL ESTATE INVESTMENT TRUSTS	
ALXN,NASDAQ,"ALEXION PHARMACEUTICALS; INC.",HEALTH CARE,MAJOR PHARMACEUTICALS	
AM,NYSE,ANTERO MIDSTREAM PARTNERS LP,PUBLIC UTILITIES,NATURAL GAS DISTRIBUTION	
AMAG,NASDAQ,"AMAG PHARMACEUTICALS; INC.",HEALTH CARE,MAJOR PHARMACEUTICALS	
AMAT,NASDAQ,"APPLIED MATERIALS; INC.",TECHNOLOGY,SEMICONDUCTORS	
AMBA,NASDAQ,"AMBARELLA; INC.",TECHNOLOGY,SEMICONDUCTORS	
AMBC,NASDAQ,"AMBAC FINANCIAL GROUP; INC.",FINANCE,PROPERTY-CASUALTY INSURERS	
AMBCW,NASDAQ,"AMBAC FINANCIAL GROUP; INC.",FINANCE,PROPERTY-CASUALTY INSURERS	
AMBR,NYSE,"AMBER ROAD; INC.",TECHNOLOGY,COMPUTER SOFTWARE: PREPACKAGED SOFTWARE	
AMC,NYSE,"AMC ENTERTAINMENT HOLDINGS; INC.",CONSUMER SERVICES,MOVIES/ENTERTAINMENT	
AMCA,NASDAQ,ISHARES RUSSELL 1000 PURE U.S. REVENUE ETF,N/A,N/A	
AMCN,NASDAQ,AIRMEDIA GROUP INC,TECHNOLOGY,ADVERTISING	
AMCX,NASDAQ,AMC NETWORKS INC.,CONSUMER SERVICES,TELEVISION SERVICES	
AMD,NASDAQ,"ADVANCED MICRO DEVICES; INC.",TECHNOLOGY,SEMICONDUCTORS	
AMDA,NASDAQ,AMEDICA CORPORATION,HEALTH CARE,MEDICAL/DENTAL INSTRUMENTS	
AME,NYSE,"AMTEK; INC.",CONSUMER DURABLES,METAL FABRICATIONS	
AMED,NASDAQ,AMEDISYS INC,HEALTH CARE,MEDICAL/NURSING SERVICES	
AMEH,NASDAQ,"APOLLO MEDICAL HOLDINGS; INC.",CONSUMER SERVICES,PROFESSIONAL SERVICES	
AMG,NYSE,"AFFILIATED MANAGERS GROUP; INC.",FINANCE,INVESTMENT MANAGERS	
AMGN,NASDAQ,AMGEN INC.,HEALTH CARE,BIOTECHNOLOGY: BIOLOGICAL PRODUCTS (NO DIAGNOSTIC SUBSTANCES)	
AMGP,NYSE,ANTERO MIDSTREAM GP LP,PUBLIC UTILITIES,NATURAL GAS DISTRIBUTION	
AMH,NYSE,AMERICAN HOMES 4 RENT,CONSUMER SERVICES,REAL ESTATE INVESTMENT TRUSTS	
AMH^D,NYSE,AMERICAN HOMES 4 RENT,N/A,N/A	
AMH^E,NYSE,AMERICAN HOMES 4 RENT,N/A,N/A	
AMH^F,NYSE,AMERICAN HOMES 4 RENT,N/A,N/A	
AMH^G,NYSE,AMERICAN HOMES 4 RENT,N/A,N/A	
AMID,NYSE,"AMERICAN MIDSTREAM PARTNERS; LP",PUBLIC UTILITIES,NATURAL GAS DISTRIBUTION	
AMKR,NASDAQ,"AMKOR TECHNOLOGY; INC.",TECHNOLOGY,SEMICONDUCTORS	
AMMA,NASDAQ,"ALLIANCE MMA; INC.",CONSUMER SERVICES,SERVICES-MISC. AMUSEMENT & RECREATION	
AMN,NYSE,AMN HEALTHCARE SERVICES INC,TECHNOLOGY,PROFESSIONAL SERVICES	
AMNB,NASDAQ,"AMERICAN NATIONAL BANKSHARES; INC.",FINANCE,MAJOR BANKS	
AMOT,NASDAQ,"ALLIED MOTION TECHNOLOGIES; INC.",CAPITAL GOODS,ELECTRICAL PRODUCTS	
AMOV,NYSE,"AMERICA MOVIL; S.A.B. DE C.V.",PUBLIC UTILITIES,TELECOMMUNICATIONS EQUIPMENT	
AMP,NYSE,"AMERIPRISE FINANCIAL SERVICES; INC.",FINANCE,INVESTMENT MANAGERS	
AMPH,NASDAQ,"AMPHASTAR PHARMACEUTICALS; INC.",HEALTH CARE,MAJOR PHARMACEUTICALS	
AMR,NASDAQ,"ALTA MESA RESOURCES; INC.",FINANCE,BUSINESS SERVICES	
AMRB,NASDAQ,AMERICAN RIVER BANKSHARES,FINANCE,MAJOR BANKS	
AMRC,NYSE,"AMERESCO; INC.",BASIC INDUSTRIES,ENGINEERING & CONSTRUCTION	
AMRH,NASDAQ,"AMERI HOLDINGS; INC.",TECHNOLOGY,SEMICONDUCTORS	
AMRHW,NASDAQ,"AMERI HOLDINGS; INC.",TECHNOLOGY,SEMICONDUCTORS	
AMRK,NASDAQ,"A-MARK PRECIOUS METALS; INC.",BASIC INDUSTRIES,OTHER SPECIALTY STORES	
AMRN,NASDAQ,AMARIN CORPORATION PLC,HEALTH CARE,MAJOR PHARMACEUTICALS	
AMRS,NASDAQ,"AMYRIS; INC.",BASIC INDUSTRIES,MAJOR CHEMICALS	
AMRWW,NASDAQ,"ALTA MESA RESOURCES; INC.",FINANCE,BUSINESS SERVICES	
AMRX,NYSE,"AMNEAL PHARMACEUTICALS; INC.",N/A,N/A	
AMSC,NASDAQ,AMERICAN SUPERCONDUCTOR CORPORATION,CONSUMER DURABLES,METAL FABRICATIONS	
AMSF,NASDAQ,"AMERISAFE; INC.",FINANCE,PROPERTY-CASUALTY INSURERS	
AMSWA,NASDAQ,"AMERICAN SOFTWARE; INC.",TECHNOLOGY,COMPUTER SOFTWARE: PREPACKAGED SOFTWARE	
AMT,NYSE,AMERICAN TOWER CORPORATION (REIT),CONSUMER SERVICES,REAL ESTATE INVESTMENT TRUSTS	
AMTD,NASDAQ,TD AMERITRADE HOLDING CORPORATION,FINANCE,INVESTMENT BANKERS/BROKERS/SERVICE	
AMTX,NASDAQ,"AEMETIS; INC",BASIC INDUSTRIES,MAJOR CHEMICALS	
AMWD,NASDAQ,AMERICAN WOODMARK CORPORATION,BASIC INDUSTRIES,FOREST PRODUCTS	
AMX,NYSE,"AMERICA MOVIL; S.A.B. DE C.V.",PUBLIC UTILITIES,TELECOMMUNICATIONS EQUIPMENT	
AMZN,NASDAQ,"AMAZON.COM; INC.",CONSUMER SERVICES,CATALOG/SPECIALTY DISTRIBUTION	
AN,NYSE,"AUTONATION; INC.",CONSUMER DURABLES,AUTOMOTIVE AFTERMARKET	
ANAB,NASDAQ,"ANAPTYSBIO; INC.",HEALTH CARE,MAJOR PHARMACEUTICALS	
ANAT,NASDAQ,AMERICAN NATIONAL INSURANCE COMPANY,FINANCE,LIFE INSURANCE	
ANCB,NASDAQ,ANCHOR BANCORP,FINANCE,BANKS	
ANCX,NASDAQ,ACCESS NATIONAL CORPORATION,FINANCE,SAVINGS INSTITUTIONS	
ANDE,NASDAQ,"THE ANDERSONS; INC.",CONSUMER SERVICES,FARMING/SEEDS/MILLING	
ANDV,NYSE,ANDEAVOR,ENERGY,INTEGRATED OIL COMPANIES	
ANDX,NYSE,ANDEAVOR LOGISTICS LP,ENERGY,NATURAL GAS DISTRIBUTION	
ANET,NYSE,"ARISTA NETWORKS; INC.",TECHNOLOGY,COMPUTER COMMUNICATIONS EQUIPMENT	
ANF,NYSE,ABERCROMBIE & FITCH COMPANY,CONSUMER SERVICES,CLOTHING/SHOE/ACCESSORY STORES	
ANFI,NYSE,AMIRA NATURE FOODS LTD,CONSUMER NON-DURABLES,PACKAGED FOODS	
ANGI,NASDAQ,ANGI HOMESERVICES INC.,CONSUMER SERVICES,ADVERTISING	
ANGO,NASDAQ,"ANGIODYNAMICS; INC.",HEALTH CARE,MEDICAL/DENTAL INSTRUMENTS	
ANH,NYSE,ANWORTH MORTGAGE ASSET  CORPORATION,CONSUMER SERVICES,REAL ESTATE INVESTMENT TRUSTS	
ANH^A,NYSE,ANWORTH MORTGAGE ASSET  CORPORATION,N/A,N/A	
ANH^B,NYSE,ANWORTH MORTGAGE ASSET  CORPORATION,N/A,N/A	
ANH^C,NYSE,ANWORTH MORTGAGE ASSET  CORPORATION,N/A,N/A	
ANIK,NASDAQ,ANIKA THERAPEUTICS INC.,HEALTH CARE,MEDICAL/DENTAL INSTRUMENTS	
ANIP,NASDAQ,"ANI PHARMACEUTICALS; INC.",HEALTH CARE,MAJOR PHARMACEUTICALS	
ANSS,NASDAQ,"ANSYS; INC.",TECHNOLOGY,COMPUTER SOFTWARE: PREPACKAGED SOFTWARE	
ANTH,NASDAQ,"ANTHERA PHARMACEUTICALS; INC.",HEALTH CARE,MAJOR PHARMACEUTICALS	
ANTM,NYSE,"ANTHEM; INC.",HEALTH CARE,MEDICAL SPECIALITIES	
ANW,NYSE,AEGEAN MARINE PETROLEUM NETWORK INC.,ENERGY,OIL REFINING/MARKETING	
ANY,NASDAQ,SPHERE 3D CORP.,TECHNOLOGY,EDP SERVICES	
AOBC,NASDAQ,AMERICAN OUTDOOR BRANDS CORPORATION,CAPITAL GOODS,ORDNANCE AND ACCESSORIES	
AOD,NYSE,ABERDEEN TOTAL DYNAMIC DIVIDEND FUND,N/A,N/A	
AOI,NYSE,"ALLIANCE ONE INTERNATIONAL; INC.",CONSUMER SERVICES,FARMING/SEEDS/MILLING	
AON,NYSE,AON PLC,FINANCE,SPECIALTY INSURERS	
AOS,NYSE,SMITH (A.O.) CORPORATION,CONSUMER DURABLES,CONSUMER ELECTRONICS/APPLIANCES	
AOSL,NASDAQ,ALPHA AND OMEGA SEMICONDUCTOR LIMITED,TECHNOLOGY,SEMICONDUCTORS	
AP,NYSE,AMPCO-PITTSBURGH CORPORATION,CAPITAL GOODS,FLUID CONTROLS	
APA,NYSE,APACHE CORPORATION,ENERGY,OIL & GAS PRODUCTION	
APAM,NYSE,ARTISAN PARTNERS ASSET MANAGEMENT INC.,FINANCE,INVESTMENT MANAGERS	
APB,NYSE,"ASIA PACIFIC FUND; INC. (THE)",N/A,N/A	
APC,NYSE,ANADARKO PETROLEUM CORPORATION,ENERGY,OIL & GAS PRODUCTION	
APD,NYSE,"AIR PRODUCTS AND CHEMICALS; INC.",BASIC INDUSTRIES,MAJOR CHEMICALS	
APDN,NASDAQ,APPLIED DNA SCIENCES INC,CONSUMER SERVICES,OTHER CONSUMER SERVICES	
APDNW,NASDAQ,APPLIED DNA SCIENCES INC,CONSUMER SERVICES,OTHER CONSUMER SERVICES	
APEI,NASDAQ,"AMERICAN PUBLIC EDUCATION; INC.",CONSUMER SERVICES,OTHER CONSUMER SERVICES	
APEN,NASDAQ,"APOLLO ENDOSURGERY; INC.",HEALTH CARE,MEDICAL/DENTAL INSTRUMENTS	
APF,NYSE,"MORGAN STANLEY ASIA-PACIFIC FUND; INC.",N/A,N/A	
APH,NYSE,AMPHENOL CORPORATION,CAPITAL GOODS,ELECTRICAL PRODUCTS	
APLE,NYSE,"APPLE HOSPITALITY REIT; INC.",CONSUMER SERVICES,REAL ESTATE INVESTMENT TRUSTS	
APLS,NASDAQ,"APELLIS PHARMACEUTICALS; INC.",HEALTH CARE,MAJOR PHARMACEUTICALS	
APO,NYSE,"APOLLO GLOBAL MANAGEMENT; LLC",FINANCE,INVESTMENT MANAGERS	
APOG,NASDAQ,"APOGEE ENTERPRISES; INC.",CAPITAL GOODS,AUTO PARTS:O.E.M.	
APOP,NASDAQ,CELLECT BIOTECHNOLOGY LTD.,N/A,N/A	
APOPW,NASDAQ,CELLECT BIOTECHNOLOGY LTD.,N/A,N/A	
APO^A,NYSE,"APOLLO GLOBAL MANAGEMENT; LLC",N/A,N/A	
APO^B,NYSE,"APOLLO GLOBAL MANAGEMENT; LLC",N/A,N/A	
APPF,NASDAQ,"APPFOLIO; INC.",TECHNOLOGY,COMPUTER SOFTWARE: PREPACKAGED SOFTWARE	
APPN,NASDAQ,APPIAN CORPORATION,TECHNOLOGY,COMPUTER SOFTWARE: PREPACKAGED SOFTWARE	
APPS,NASDAQ,"DIGITAL TURBINE; INC.",MISCELLANEOUS,MULTI-SECTOR COMPANIES	
APRI,NASDAQ,"APRICUS BIOSCIENCES; INC.",HEALTH CARE,MAJOR PHARMACEUTICALS	
APRN,NYSE,"BLUE APRON HOLDINGS; INC.",CONSUMER SERVICES,CATALOG/SPECIALTY DISTRIBUTION	
APTI,NASDAQ,"APPTIO; INC.",TECHNOLOGY,COMPUTER SOFTWARE: PREPACKAGED SOFTWARE	
APTO,NASDAQ,"APTOSE BIOSCIENCES; INC.",HEALTH CARE,BIOTECHNOLOGY: BIOLOGICAL PRODUCTS (NO DIAGNOSTIC SUBSTANCES)	
APTS,NYSE,"PREFERRED APARTMENT COMMUNITIES; INC.",CONSUMER SERVICES,REAL ESTATE INVESTMENT TRUSTS	
APTV,NYSE,APTIV PLC,CAPITAL GOODS,AUTO PARTS:O.E.M.	
APU,NYSE,"AMERIGAS PARTNERS; L.P.",CONSUMER SERVICES,OTHER SPECIALTY STORES	
APVO,NASDAQ,APTEVO THERAPEUTICS INC.,HEALTH CARE,MAJOR PHARMACEUTICALS	
APWC,NASDAQ,ASIA PACIFIC WIRE & CABLE CORPORATION LIMITED,BASIC INDUSTRIES,TELECOMMUNICATIONS EQUIPMENT	
APY,NYSE,APERGY CORPORATION,N/A,N/A	
AQ,NYSE,AQUANTIA CORP.,TECHNOLOGY,SEMICONDUCTORS	
AQB,NASDAQ,"AQUABOUNTY TECHNOLOGIES; INC.",N/A,N/A	
AQMS,NASDAQ,"AQUA METALS; INC.",BASIC INDUSTRIES,METAL FABRICATIONS	
AQN,NYSE,ALGONQUIN POWER & UTILITIES CORP.,PUBLIC UTILITIES,ELECTRIC UTILITIES: CENTRAL	
AQUA,NYSE,EVOQUA WATER TECHNOLOGIES CORP.,TECHNOLOGY,INDUSTRIAL MACHINERY/COMPONENTS	
AQXP,NASDAQ,"AQUINOX PHARMACEUTICALS; INC.",HEALTH CARE,MAJOR PHARMACEUTICALS	
AR,NYSE,ANTERO RESOURCES CORPORATION,ENERGY,OIL & GAS PRODUCTION	
ARA,NYSE,"AMERICAN RENAL ASSOCIATES HOLDINGS; INC",HEALTH CARE,HOSPITAL/NURSING MANAGEMENT	
ARAY,NASDAQ,ACCURAY INCORPORATED,HEALTH CARE,MEDICAL/DENTAL INSTRUMENTS	
ARC,NYSE,"ARC DOCUMENT SOLUTIONS; INC.",CONSUMER SERVICES,PROFESSIONAL SERVICES	
ARCB,NASDAQ,ARCBEST CORPORATION,TRANSPORTATION,TRUCKING FREIGHT/COURIER SERVICES	
ARCC,NASDAQ,ARES CAPITAL CORPORATION,N/A,N/A	
ARCH,NYSE,"ARCH COAL; INC.",ENERGY,COAL MINING	
ARCI,NASDAQ,"APPLIANCE RECYCLING CENTERS OF AMERICA; INC.",CONSUMER SERVICES,HOME FURNISHINGS	
ARCO,NYSE,ARCOS DORADOS HOLDINGS INC.,CONSUMER SERVICES,RESTAURANTS	
ARCT,NASDAQ,ARCTURUS THERAPEUTICS LTD.,N/A,N/A	
ARCW,NASDAQ,"ARC GROUP WORLDWIDE; INC.",CAPITAL GOODS,METAL FABRICATIONS	
ARD,NYSE,ARDAGH GROUP S.A.,CONSUMER DURABLES,CONTAINERS/PACKAGING	
ARDC,NYSE,"ARES DYNAMIC CREDIT ALLOCATION FUND; INC.",N/A,N/A	
ARDM,NASDAQ,ARADIGM CORPORATION,HEALTH CARE,BIOTECHNOLOGY: ELECTROMEDICAL & ELECTROTHERAPEUTIC APPARATUS	
ARDX,NASDAQ,"ARDELYX; INC.",HEALTH CARE,MAJOR PHARMACEUTICALS	
ARE,NYSE,"ALEXANDRIA REAL ESTATE EQUITIES; INC.",CONSUMER SERVICES,REAL ESTATE INVESTMENT TRUSTS	
ARES,NYSE,ARES MANAGEMENT L.P.,FINANCE,INVESTMENT MANAGERS	
ARES^A,NYSE,ARES MANAGEMENT L.P.,N/A,N/A	
AREX,NASDAQ,APPROACH RESOURCES INC.,ENERGY,OIL & GAS PRODUCTION	
ARE^D,NYSE,"ALEXANDRIA REAL ESTATE EQUITIES; INC.",N/A,N/A	
ARGD,NYSE,"ARGO GROUP INTERNATIONAL HOLDINGS; LTD.",FINANCE,SPECIALTY INSURERS	
ARGO,NYSE,"ARGO GROUP INTERNATIONAL HOLDINGS; LTD.",FINANCE,SPECIALTY INSURERS	
ARGX,NASDAQ,ARGENX SE,HEALTH CARE,BIOTECHNOLOGY: BIOLOGICAL PRODUCTS (NO DIAGNOSTIC SUBSTANCES)	
ARI,NYSE,APOLLO COMMERCIAL REAL ESTATE FINANCE,CONSUMER SERVICES,REAL ESTATE INVESTMENT TRUSTS	
ARII,NASDAQ,"AMERICAN RAILCAR INDUSTRIES; INC.",CAPITAL GOODS,RAILROADS	
ARI^C,NYSE,APOLLO COMMERCIAL REAL ESTATE FINANCE,N/A,N/A	
ARKR,NASDAQ,ARK RESTAURANTS CORP.,CONSUMER SERVICES,RESTAURANTS	
ARL,NYSE,"AMERICAN REALTY INVESTORS; INC.",FINANCE,REAL ESTATE	
ARLP,NASDAQ,"ALLIANCE RESOURCE PARTNERS; L.P.",ENERGY,COAL MINING	
ARLZ,NASDAQ,ARALEZ PHARMACEUTICALS INC.,HEALTH CARE,MAJOR PHARMACEUTICALS	
ARMK,NYSE,ARAMARK,CONSUMER SERVICES,RESTAURANTS	
ARMO,NASDAQ,"ARMO BIOSCIENCES; INC.",HEALTH CARE,MAJOR PHARMACEUTICALS	
ARNA,NASDAQ,"ARENA PHARMACEUTICALS; INC.",HEALTH CARE,MAJOR PHARMACEUTICALS	
ARNC,NYSE,ARCONIC INC.,CAPITAL GOODS,METAL FABRICATIONS	
AROC,NYSE,"ARCHROCK; INC.",PUBLIC UTILITIES,NATURAL GAS DISTRIBUTION	
AROW,NASDAQ,ARROW FINANCIAL CORPORATION,FINANCE,MAJOR BANKS	
ARQL,NASDAQ,"ARQULE; INC.",HEALTH CARE,MAJOR PHARMACEUTICALS	
ARR,NYSE,"ARMOUR RESIDENTIAL REIT; INC.",CONSUMER SERVICES,REAL ESTATE INVESTMENT TRUSTS	
ARRS,NASDAQ,ARRIS INTERNATIONAL PLC,TECHNOLOGY,RADIO AND TELEVISION BROADCASTING AND COMMUNICATIONS EQUIPMENT	
ARRY,NASDAQ,ARRAY BIOPHARMA INC.,HEALTH CARE,MAJOR PHARMACEUTICALS	
ARR^A,NYSE,"ARMOUR RESIDENTIAL REIT; INC.",N/A,N/A	
ARR^B,NYSE,"ARMOUR RESIDENTIAL REIT; INC.",N/A,N/A	
ARTNA,NASDAQ,ARTESIAN RESOURCES CORPORATION,PUBLIC UTILITIES,WATER SUPPLY	
ARTW,NASDAQ,"ART&#39;S-WAY MANUFACTURING CO.; INC.",CAPITAL GOODS,INDUSTRIAL MACHINERY/COMPONENTS	
ARTX,NASDAQ,AROTECH CORPORATION,MISCELLANEOUS,INDUSTRIAL MACHINERY/COMPONENTS	
ARW,NYSE,"ARROW ELECTRONICS; INC.",CONSUMER NON-DURABLES,ELECTRONIC COMPONENTS	
ARWR,NASDAQ,"ARROWHEAD PHARMACEUTICALS; INC.",HEALTH CARE,MAJOR PHARMACEUTICALS	
ASA,NYSE,ASA GOLD AND PRECIOUS METALS LIMITED,N/A,N/A	
ASB,NYSE,ASSOCIATED BANC-CORP,FINANCE,MAJOR BANKS	
ASB^C,NYSE,ASSOCIATED BANC-CORP,N/A,N/A	
ASB^D,NYSE,ASSOCIATED BANC-CORP,N/A,N/A	
ASC,NYSE,ARDMORE SHIPPING CORPORATION,TRANSPORTATION,MARINE TRANSPORTATION	
ASCMA,NASDAQ,"ASCENT CAPITAL GROUP; INC.",CONSUMER SERVICES,OTHER CONSUMER SERVICES	
ASET,NASDAQ,FLEXSHARES REAL ASSETS ALLOCATION INDEX FUND,N/A,N/A	
ASFI,NASDAQ,"ASTA FUNDING; INC.",FINANCE,FINANCE COMPANIES	
ASG,NYSE,"LIBERTY ALL-STAR GROWTH FUND; INC.",N/A,N/A	
ASGN,NYSE,ASGN INCORPORATED,TECHNOLOGY,PROFESSIONAL SERVICES	
ASH,NYSE,ASHLAND GLOBAL HOLDINGS INC.,CONSUMER DURABLES,SPECIALTY CHEMICALS	
ASIX,NYSE,ADVANSIX INC.,BASIC INDUSTRIES,MAJOR CHEMICALS	
ASLN,NASDAQ,ASLAN PHARMACEUTICALS LIMITED,HEALTH CARE,MAJOR PHARMACEUTICALS	
ASMB,NASDAQ,"ASSEMBLY BIOSCIENCES; INC.",HEALTH CARE,MAJOR PHARMACEUTICALS	
ASML,NASDAQ,ASML HOLDING N.V.,TECHNOLOGY,INDUSTRIAL MACHINERY/COMPONENTS	
ASNA,NASDAQ,"ASCENA RETAIL GROUP; INC.",CONSUMER SERVICES,CLOTHING/SHOE/ACCESSORY STORES	
ASND,NASDAQ,ASCENDIS PHARMA A/S,HEALTH CARE,MAJOR PHARMACEUTICALS	
ASNS,NASDAQ,"ARSANIS; INC.",HEALTH CARE,BIOTECHNOLOGY: BIOLOGICAL PRODUCTS (NO DIAGNOSTIC SUBSTANCES)	
ASPN,NYSE,"ASPEN AEROGELS; INC.",CONSUMER SERVICES,RETAIL: BUILDING MATERIALS	
ASPS,NASDAQ,ALTISOURCE PORTFOLIO SOLUTIONS S.A.,CONSUMER SERVICES,OTHER CONSUMER SERVICES	
ASPU,NASDAQ,ASPEN GROUP INC.,CONSUMER SERVICES,OTHER CONSUMER SERVICES	
ASR,NYSE,"GRUPO AEROPORTUARIO DEL SURESTE; S.A. DE C.V.",TRANSPORTATION,AEROSPACE	
ASRV,NASDAQ,AMERISERV FINANCIAL INC.,FINANCE,MAJOR BANKS	
ASRVP,NASDAQ,AMERISERV FINANCIAL INC.,FINANCE,MAJOR BANKS	
ASTC,NASDAQ,ASTROTECH CORPORATION,CAPITAL GOODS,MILITARY/GOVERNMENT/TECHNICAL	
ASTE,NASDAQ,"ASTEC INDUSTRIES; INC.",CAPITAL GOODS,CONSTRUCTION/AG EQUIPMENT/TRUCKS	
ASUR,NASDAQ,ASURE SOFTWARE INC,TECHNOLOGY,EDP SERVICES	
ASV,NASDAQ,"ASV HOLDINGS; INC.",CAPITAL GOODS,CONSTRUCTION/AG EQUIPMENT/TRUCKS	
ASX,NYSE,"ASE INDUSTRIAL HOLDING CO.; LTD.",TECHNOLOGY,SEMICONDUCTORS	
ASYS,NASDAQ,"AMTECH SYSTEMS; INC.",TECHNOLOGY,INDUSTRIAL MACHINERY/COMPONENTS	
AT,NYSE,ATLANTIC POWER CORPORATION,ENERGY,ELECTRIC UTILITIES: CENTRAL	
ATAC,NASDAQ,ATLANTIC ACQUISITION CORP.,CONSUMER NON-DURABLES,FOOD DISTRIBUTORS	
ATACR,NASDAQ,ATLANTIC ACQUISITION CORP.,CONSUMER NON-DURABLES,FOOD DISTRIBUTORS	
ATACU,NASDAQ,ATLANTIC ACQUISITION CORP.,CONSUMER NON-DURABLES,FOOD DISTRIBUTORS	
ATAI,NASDAQ,ATA INC.,CONSUMER SERVICES,OTHER CONSUMER SERVICES	
ATAX,NASDAQ,"AMERICA FIRST MULTIFAMILY INVESTORS; L.P.",FINANCE,FINANCE: CONSUMER SERVICES	
ATEC,NASDAQ,"ALPHATEC HOLDINGS; INC.",HEALTH CARE,MEDICAL/DENTAL INSTRUMENTS	
ATEN,NYSE,"A10 NETWORKS; INC.",TECHNOLOGY,COMPUTER COMMUNICATIONS EQUIPMENT	
ATGE,NYSE,ADTALEM GLOBAL EDUCATION INC.,CONSUMER SERVICES,OTHER CONSUMER SERVICES	
ATH,NYSE,ATHENE HOLDING LTD.,FINANCE,LIFE INSURANCE	
ATHM,NYSE,AUTOHOME INC.,TECHNOLOGY,EDP SERVICES	
ATHN,NASDAQ,"ATHENAHEALTH; INC.",MISCELLANEOUS,BUSINESS SERVICES	
ATHX,NASDAQ,"ATHERSYS; INC.",HEALTH CARE,MAJOR PHARMACEUTICALS	
ATI,NYSE,ALLEGHENY TECHNOLOGIES INCORPORATED,BASIC INDUSTRIES,STEEL/IRON ORE	
ATIS,NASDAQ,ATTIS INDUSTRIES INC.,BASIC INDUSTRIES,MISCELLANEOUS	
ATISW,NASDAQ,ATTIS INDUSTRIES INC.,BASIC INDUSTRIES,MISCELLANEOUS	
ATKR,NYSE,ATKORE INTERNATIONAL GROUP INC.,MISCELLANEOUS,INDUSTRIAL MACHINERY/COMPONENTS	
ATLC,NASDAQ,ATLANTICUS HOLDINGS CORPORATION,FINANCE,FINANCE: CONSUMER SERVICES	
ATLO,NASDAQ,AMES NATIONAL CORPORATION,FINANCE,MAJOR BANKS	
ATNI,NASDAQ,"ATN INTERNATIONAL; INC.",PUBLIC UTILITIES,TELECOMMUNICATIONS EQUIPMENT	
ATNX,NASDAQ,"ATHENEX; INC.",HEALTH CARE,MAJOR PHARMACEUTICALS	
